id	formula_src	charge_src	inchikey_src	smiles_src	pka_src	pkb_src	deltag_method	deltag_used_src	deltag_gc_src	deltag_eq_src
cpd03518	KEGG:C05922@Charged	KEGG:C05922@Charged	KEGG:C05922@Charged	KEGG:C05922@Charged	OPAM2:MolGpKa		GC	KEGG:C05922@Charged	KEGG:C05922@Charged	
cpd03519	KEGG:C05923@Charged	KEGG:C05923@Charged	KEGG:C05923@Charged	KEGG:C05923@Charged	OPAM2:MolGpKa		GC	KEGG:C05923@Charged	KEGG:C05923@Charged	
cpd03520	MetaCyc:CPD-4@Charged;KEGG:C05924@Charged;ChEBI:58698@Charged	MetaCyc:CPD-4@Charged;KEGG:C05924@Charged;ChEBI:58698@Charged	MetaCyc:CPD-4@Charged;KEGG:C05924@Charged;ChEBI:58698@Charged	MetaCyc:CPD-4@Charged;KEGG:C05924@Charged;ChEBI:58698@Charged	OPAM2:MolGpKa	OPAM2:MolGpKa	GC	MetaCyc:CPD-4@Charged	MetaCyc:CPD-4@Charged	
cpd03521	MetaCyc:DIHYDRONEOPTERIN-P@Charged;KEGG:C05925@Charged;ChEBI:58762@Charged	MetaCyc:DIHYDRONEOPTERIN-P@Charged;KEGG:C05925@Charged;ChEBI:58762@Charged	MetaCyc:DIHYDRONEOPTERIN-P@Charged;KEGG:C05925@Charged;ChEBI:58762@Charged	MetaCyc:DIHYDRONEOPTERIN-P@Charged;KEGG:C05925@Charged;ChEBI:58762@Charged	OPAM2:MolGpKa	OPAM2:MolGpKa	GC	KEGG:C05925@Charged	KEGG:C05925@Charged	
cpd03522	MetaCyc:CPD-15305;KEGG:C05926	MetaCyc:CPD-15305;KEGG:C05926	MetaCyc:CPD-15305;KEGG:C05926	MetaCyc:CPD-15305;KEGG:C05926	OPAM2:MolGpKa	OPAM2:MolGpKa	GC	MetaCyc:CPD-15305@Charged	MetaCyc:CPD-15305@Charged	
cpd03523	MetaCyc:CPD-10789;KEGG:C05927@Charged;ChEBI:72788	MetaCyc:CPD-10789;KEGG:C05927@Charged;ChEBI:72788	MetaCyc:CPD-10789;KEGG:C05927@Charged;ChEBI:72788	MetaCyc:CPD-10789;KEGG:C05927@Charged;ChEBI:72788	OPAM2:MolGpKa	OPAM2:MolGpKa	GC	KEGG:C05927@Charged	KEGG:C05927@Charged	eQuilibrator:MNXM3586
cpd03524	MetaCyc:CPD-17115;KEGG:C05928@Charged	MetaCyc:CPD-17115;KEGG:C05928@Charged	MetaCyc:CPD-17115;KEGG:C05928@Charged	MetaCyc:CPD-17115@Charged;KEGG:C05928@Charged	OPAM2:MolGpKa	OPAM2:MolGpKa	GC	KEGG:C05928@Charged	KEGG:C05928@Charged	eQuilibrator:MNXM722924
cpd03525	MetaCyc:N2-SUCCINYLGLUTAMATE;KEGG:C05931@Charged;ChEBI:58763	MetaCyc:N2-SUCCINYLGLUTAMATE;KEGG:C05931@Charged;ChEBI:58763	MetaCyc:N2-SUCCINYLGLUTAMATE;KEGG:C05931@Charged;ChEBI:58763	MetaCyc:N2-SUCCINYLGLUTAMATE;KEGG:C05931@Charged;ChEBI:58763	OPAM2:MolGpKa		EQ	eQuilibrator:MNXM1757	KEGG:C05931@Charged	eQuilibrator:MNXM1757
cpd03526	MetaCyc:CPD-822;KEGG:C05932@Charged;ChEBI:58520	MetaCyc:CPD-822;KEGG:C05932@Charged;ChEBI:58520	MetaCyc:CPD-822;KEGG:C05932@Charged;ChEBI:58520	MetaCyc:CPD-822;KEGG:C05932@Charged;ChEBI:58520	OPAM2:MolGpKa		EQ	eQuilibrator:MNXM1763	KEGG:C05932@Charged	eQuilibrator:MNXM1763
cpd03527	KEGG:C05933@Charged	KEGG:C05933@Charged	KEGG:C05933@Charged	KEGG:C05933@Charged	OPAM2:MolGpKa	OPAM2:MolGpKa	GC	KEGG:C05933@Charged	KEGG:C05933@Charged	
cpd03528										
cpd03529	MetaCyc:CPD-30;KEGG:C05936;ChEBI:7386	MetaCyc:CPD-30;KEGG:C05936;ChEBI:7386	MetaCyc:CPD-30;KEGG:C05936;ChEBI:7386	MetaCyc:CPD-30;KEGG:C05936;ChEBI:7386	OPAM2:MolGpKa		EQ	eQuilibrator:MNXM1527	KEGG:C05936@Charged	eQuilibrator:MNXM1527
cpd03530	MetaCyc:L-4-HYDROXYGLUTAMATE_SEMIALDEHYDE;KEGG:C05938;ChEBI:62637	MetaCyc:L-4-HYDROXYGLUTAMATE_SEMIALDEHYDE;KEGG:C05938;ChEBI:62637	MetaCyc:L-4-HYDROXYGLUTAMATE_SEMIALDEHYDE;KEGG:C05938;ChEBI:62637	MetaCyc:L-4-HYDROXYGLUTAMATE_SEMIALDEHYDE;KEGG:C05938@Charged;ChEBI:62637	OPAM2:MolGpKa	OPAM2:MolGpKa	EQ	eQuilibrator:MNXM2687	KEGG:C05938@Charged	eQuilibrator:MNXM2687
cpd03531	KEGG:C05939@Charged	KEGG:C05939@Charged	KEGG:C05939@Charged	KEGG:C05939@Charged	OPAM2:MolGpKa	OPAM2:MolGpKa	EQ	eQuilibrator:MNXM12115	KEGG:C05939@Charged	eQuilibrator:MNXM12115
cpd03532	KEGG:C05941	KEGG:C05941	KEGG:C05941	KEGG:C05941@Charged	OPAM2:MolGpKa	OPAM2:MolGpKa	EQ	eQuilibrator:MNXM6731	KEGG:C05941@Charged	eQuilibrator:MNXM6731
cpd03533	MetaCyc:PYRROLE-2-CARBOXYLATE;KEGG:C05942@Charged;ChEBI:27660	MetaCyc:PYRROLE-2-CARBOXYLATE;KEGG:C05942@Charged;ChEBI:27660	MetaCyc:PYRROLE-2-CARBOXYLATE;KEGG:C05942@Charged;ChEBI:27660	MetaCyc:PYRROLE-2-CARBOXYLATE;KEGG:C05942@Charged;ChEBI:27660	OPAM2:MolGpKa		EQ	eQuilibrator:MNXM1590	KEGG:C05942@Charged	eQuilibrator:MNXM1590
cpd03534	KEGG:C05944	KEGG:C05944	KEGG:C05944	KEGG:C05944	OPAM2:MolGpKa		EQ	eQuilibrator:MNXM7622	KEGG:C05944@Charged	eQuilibrator:MNXM7622
cpd03535	MetaCyc:L-ARGININE-P;KEGG:C05945@Charged;ChEBI:58477	MetaCyc:L-ARGININE-P;KEGG:C05945@Charged;ChEBI:58477	MetaCyc:L-ARGININE-P;KEGG:C05945@Charged;ChEBI:58477	MetaCyc:L-ARGININE-P@Charged;KEGG:C05945@Charged;ChEBI:58477@Charged	OPAM2:MolGpKa	OPAM2:MolGpKa	EQ	eQuilibrator:MNXM3663	KEGG:C05945@Charged	eQuilibrator:MNXM3663
cpd03538	MetaCyc:CPD-24714;KEGG:C05949@Charged;ChEBI:133309	MetaCyc:CPD-24714;KEGG:C05949@Charged;ChEBI:133309	MetaCyc:CPD-24714;KEGG:C05949@Charged;ChEBI:133309	MetaCyc:CPD-24714;KEGG:C05949@Charged;ChEBI:133309	OPAM2:MolGpKa		EQ	eQuilibrator:MNXM6635	KEGG:C05949@Charged	eQuilibrator:MNXM6635
cpd03539	MetaCyc:CPD-24732;KEGG:C05950@Charged;ChEBI:90722	MetaCyc:CPD-24732;KEGG:C05950@Charged;ChEBI:90722	MetaCyc:CPD-24732;KEGG:C05950@Charged;ChEBI:90722	MetaCyc:CPD-24732;KEGG:C05950@Charged;ChEBI:90722	OPAM2:MolGpKa		EQ	eQuilibrator:MNXM8077	KEGG:C05950@Charged	eQuilibrator:MNXM8077
cpd03540	MetaCyc:CPD66-21;KEGG:C05951@Charged;ChEBI:63166	MetaCyc:CPD66-21;KEGG:C05951@Charged;ChEBI:63166	MetaCyc:CPD66-21;KEGG:C05951@Charged;ChEBI:63166	MetaCyc:CPD66-21;KEGG:C05951@Charged;ChEBI:63166	OPAM2:MolGpKa	OPAM2:MolGpKa	EQ	eQuilibrator:MNXM885	KEGG:C05951@Charged	eQuilibrator:MNXM885
cpd03541	MetaCyc:7E9E11Z14Z-5S6R-6-CYSTEIN-S-YL;KEGG:C05952@Charged;ChEBI:57462	MetaCyc:7E9E11Z14Z-5S6R-6-CYSTEIN-S-YL;KEGG:C05952@Charged;ChEBI:57462	MetaCyc:7E9E11Z14Z-5S6R-6-CYSTEIN-S-YL;KEGG:C05952@Charged;ChEBI:57462	MetaCyc:7E9E11Z14Z-5S6R-6-CYSTEIN-S-YL;KEGG:C05952@Charged;ChEBI:57462	OPAM2:MolGpKa	OPAM2:MolGpKa	EQ	eQuilibrator:MNXM1331	MetaCyc:7E9E11Z14Z-5S6R-6-CYSTEIN-S-YL@Charged	eQuilibrator:MNXM1331
cpd03542	MetaCyc:CPD-21228;KEGG:C05953@Charged;ChEBI:133370	MetaCyc:CPD-21228;KEGG:C05953@Charged;ChEBI:133370	MetaCyc:CPD-21228;KEGG:C05953@Charged;ChEBI:133370	MetaCyc:CPD-21228;KEGG:C05953@Charged;ChEBI:133370	OPAM2:MolGpKa		EQ	eQuilibrator:MNXM7702	KEGG:C05953@Charged	eQuilibrator:MNXM7702
cpd03543	MetaCyc:CPD-24162;KEGG:C05954@Charged;ChEBI:133391	MetaCyc:CPD-24162;KEGG:C05954@Charged;ChEBI:133391	MetaCyc:CPD-24162;KEGG:C05954@Charged;ChEBI:133391	MetaCyc:CPD-24162;KEGG:C05954@Charged;ChEBI:133391	OPAM2:MolGpKa		EQ	eQuilibrator:MNXM12766	KEGG:C05954@Charged	eQuilibrator:MNXM12766
cpd03544	MetaCyc:CPD-24163;KEGG:C05955@Charged;ChEBI:133392	MetaCyc:CPD-24163;KEGG:C05955@Charged;ChEBI:133392	MetaCyc:CPD-24163;KEGG:C05955@Charged;ChEBI:133392	MetaCyc:CPD-24163;KEGG:C05955@Charged;ChEBI:133392	OPAM2:MolGpKa		EQ	eQuilibrator:MNXM7703	KEGG:C05955@Charged	eQuilibrator:MNXM7703
cpd03545	MetaCyc:CPD-17980;KEGG:C05956@Charged;ChEBI:82629	MetaCyc:CPD-17980;KEGG:C05956@Charged;ChEBI:82629	MetaCyc:CPD-17980;KEGG:C05956@Charged;ChEBI:82629	MetaCyc:CPD-17980;KEGG:C05956@Charged;ChEBI:82629	OPAM2:MolGpKa		GC	KEGG:C05956@Charged	KEGG:C05956@Charged	
cpd03546	MetaCyc:CPD-21229;KEGG:C05957@Charged;ChEBI:133396	MetaCyc:CPD-21229;KEGG:C05957@Charged;ChEBI:133396	MetaCyc:CPD-21229;KEGG:C05957@Charged;ChEBI:133396	MetaCyc:CPD-21229;KEGG:C05957@Charged;ChEBI:133396	OPAM2:MolGpKa		EQ	eQuilibrator:MNXM7704	KEGG:C05957@Charged	eQuilibrator:MNXM7704
cpd03547	MetaCyc:CPD-25996;KEGG:C05958@Charged;ChEBI:133424	MetaCyc:CPD-25996;KEGG:C05958@Charged;ChEBI:133424	MetaCyc:CPD-25996;KEGG:C05958@Charged;ChEBI:133424	MetaCyc:CPD-25996;KEGG:C05958@Charged;ChEBI:133424	OPAM2:MolGpKa		EQ	eQuilibrator:MNXM6638	KEGG:C05958@Charged	eQuilibrator:MNXM6638
cpd03548	MetaCyc:CPD-24636;KEGG:C05959@Charged;ChEBI:85173	MetaCyc:CPD-24636;KEGG:C05959@Charged;ChEBI:85173	MetaCyc:CPD-24636;KEGG:C05959@Charged;ChEBI:85173	MetaCyc:CPD-24636;KEGG:C05959@Charged;ChEBI:85173	OPAM2:MolGpKa		EQ	eQuilibrator:MNXM8009	KEGG:C05959@Charged	eQuilibrator:MNXM8009
cpd03549	MetaCyc:CPD-22745;KEGG:C05960@Charged;ChEBI:133409	MetaCyc:CPD-22745;KEGG:C05960@Charged;ChEBI:133409	MetaCyc:CPD-22745;KEGG:C05960@Charged;ChEBI:133409	MetaCyc:CPD-22745;KEGG:C05960@Charged;ChEBI:133409	OPAM2:MolGpKa		EQ	eQuilibrator:MNXM9708	KEGG:C05960@Charged	eQuilibrator:MNXM9708
cpd03550	MetaCyc:CPD-24635;KEGG:C05961@Charged	MetaCyc:CPD-24635;KEGG:C05961@Charged	MetaCyc:CPD-24635;KEGG:C05961@Charged	MetaCyc:CPD-24635;KEGG:C05961@Charged	OPAM2:MolGpKa		EQ	eQuilibrator:MNXM6131	KEGG:C05961@Charged	eQuilibrator:MNXM6131
cpd03551	MetaCyc:CPD-24690;KEGG:C05962@Charged	MetaCyc:CPD-24690;KEGG:C05962@Charged	MetaCyc:CPD-24690;KEGG:C05962@Charged	MetaCyc:CPD-24690;KEGG:C05962@Charged	OPAM2:MolGpKa		EQ	eQuilibrator:MNXM10389	KEGG:C05962@Charged	eQuilibrator:MNXM10389
cpd03552	KEGG:C05963@Charged	KEGG:C05963@Charged	KEGG:C05963@Charged	KEGG:C05963@Charged	OPAM2:MolGpKa		GC	KEGG:C05963@Charged	KEGG:C05963@Charged	
cpd03553	MetaCyc:CPD-24685;KEGG:C05964@Charged;ChEBI:136539	MetaCyc:CPD-24685;KEGG:C05964@Charged;ChEBI:136539	MetaCyc:CPD-24685;KEGG:C05964@Charged;ChEBI:136539	MetaCyc:CPD-24685;KEGG:C05964@Charged;ChEBI:136539	OPAM2:MolGpKa		EQ	eQuilibrator:MNXM9667	KEGG:C05964@Charged	eQuilibrator:MNXM9667
cpd03554	MetaCyc:5Z8Z10E14Z-12S-12-HYDROPEROXYICOS;KEGG:C05965@Charged;ChEBI:57444	MetaCyc:5Z8Z10E14Z-12S-12-HYDROPEROXYICOS;KEGG:C05965@Charged;ChEBI:57444	MetaCyc:5Z8Z10E14Z-12S-12-HYDROPEROXYICOS;KEGG:C05965@Charged;ChEBI:57444	MetaCyc:5Z8Z10E14Z-12S-12-HYDROPEROXYICOS;KEGG:C05965@Charged;ChEBI:57444	OPAM2:MolGpKa		GC	MetaCyc:5Z8Z10E14Z-12S-12-HYDROPEROXYICOS@Charged	MetaCyc:5Z8Z10E14Z-12S-12-HYDROPEROXYICOS@Charged	
cpd03555	MetaCyc:5Z8Z11Z13E-15S-15-HYDROPEROXYICOS;KEGG:C05966@Charged;ChEBI:57446	MetaCyc:5Z8Z11Z13E-15S-15-HYDROPEROXYICOS;KEGG:C05966@Charged;ChEBI:57446	MetaCyc:5Z8Z11Z13E-15S-15-HYDROPEROXYICOS;KEGG:C05966@Charged;ChEBI:57446	MetaCyc:5Z8Z11Z13E-15S-15-HYDROPEROXYICOS;KEGG:C05966@Charged;ChEBI:57446	OPAM2:MolGpKa		GC	MetaCyc:5Z8Z11Z13E-15S-15-HYDROPEROXYICOS@Charged	MetaCyc:5Z8Z11Z13E-15S-15-HYDROPEROXYICOS@Charged	
cpd03556										
cpd03557	MetaCyc:2-Acyl-glycero-3-phosphoethanolamine;KEGG:C05973@Charged;ChEBI:65213	MetaCyc:2-Acyl-glycero-3-phosphoethanolamine;KEGG:C05973@Charged;ChEBI:65213		MetaCyc:2-Acyl-glycero-3-phosphoethanolamine;KEGG:C05973@Charged;ChEBI:65213	OPAM2:MolGpKa	OPAM2:MolGpKa	GC	KEGG:C05973@Charged	KEGG:C05973@Charged	
cpd03558	KEGG:C05974@Charged	KEGG:C05974@Charged		KEGG:C05974@Charged	OPAM2:MolGpKa	OPAM2:MolGpKa	GC	KEGG:C05974@Charged	KEGG:C05974@Charged	
cpd03559	MetaCyc:PROPANOL;KEGG:C05979;ChEBI:28831	MetaCyc:PROPANOL;KEGG:C05979;ChEBI:28831	MetaCyc:PROPANOL;KEGG:C05979;ChEBI:28831	MetaCyc:PROPANOL;KEGG:C05979;ChEBI:28831	OPAM2:MolGpKa		EQ	eQuilibrator:MNXM6396	KEGG:C05979@Charged	eQuilibrator:MNXM6396
cpd03560	MetaCyc:PROPIONYL_ADENYLATE;KEGG:C05983@Charged	MetaCyc:PROPIONYL_ADENYLATE;KEGG:C05983@Charged	MetaCyc:PROPIONYL_ADENYLATE;KEGG:C05983@Charged	MetaCyc:PROPIONYL_ADENYLATE;KEGG:C05983@Charged	OPAM2:MolGpKa	OPAM2:MolGpKa	GC	KEGG:C05983@Charged	KEGG:C05983@Charged	eQuilibrator:MNXM5283
cpd03561	MetaCyc:CPD-3564;KEGG:C05984@Charged;ChEBI:73709	MetaCyc:CPD-3564;KEGG:C05984@Charged;ChEBI:73709	MetaCyc:CPD-3564;KEGG:C05984@Charged;ChEBI:73709	MetaCyc:CPD-3564;KEGG:C05984@Charged;ChEBI:73709	OPAM2:MolGpKa		EQ	eQuilibrator:MNXM722772	KEGG:C05984@Charged	eQuilibrator:MNXM722772
cpd03562	MetaCyc:CPD-15163;KEGG:C05985;ChEBI:27976	MetaCyc:CPD-15163;KEGG:C05985;ChEBI:27976	MetaCyc:CPD-15163;KEGG:C05985;ChEBI:27976	MetaCyc:CPD-15163;KEGG:C05985;ChEBI:27976	KEGG:C05985	KEGG:C05985	GC	KEGG:C05985@Charged	KEGG:C05985@Charged	
cpd03563	KEGG:C05986;ChEBI:28905	KEGG:C05986;ChEBI:28905	KEGG:C05986;ChEBI:28905	KEGG:C05986;ChEBI:28905	OPAM2:MolGpKa		GC	KEGG:C05986@Charged	KEGG:C05986@Charged	
cpd03564	MetaCyc:CPD-17259;MetaCyc:MALONATE_SEMIALDEHYDE-COA;KEGG:C05989@Charged;ChEBI:84996	MetaCyc:CPD-17259;MetaCyc:MALONATE_SEMIALDEHYDE-COA;KEGG:C05989@Charged;ChEBI:84996	MetaCyc:CPD-17259;MetaCyc:MALONATE_SEMIALDEHYDE-COA;KEGG:C05989@Charged;ChEBI:84996	MetaCyc:CPD-17259;MetaCyc:MALONATE_SEMIALDEHYDE-COA;KEGG:C05989@Charged;ChEBI:84996	OPAM2:MolGpKa	OPAM2:MolGpKa	EQ	eQuilibrator:MNXM6325	KEGG:C05989@Charged	eQuilibrator:MNXM6325
cpd03565					KEGG:C05990	KEGG:C05990	GC			
cpd03566	MetaCyc:ACETYL_AMP;KEGG:C05993@Charged;ChEBI:142453	MetaCyc:ACETYL_AMP;KEGG:C05993@Charged;ChEBI:142453	MetaCyc:ACETYL_AMP;KEGG:C05993@Charged;ChEBI:142453	MetaCyc:ACETYL_AMP;KEGG:C05993@Charged;ChEBI:142453	OPAM2:MolGpKa	OPAM2:MolGpKa	GC	MetaCyc:ACETYL_AMP@Charged	MetaCyc:ACETYL_AMP@Charged	eQuilibrator:MNXM4377
cpd03567	KEGG:C05994@Charged	KEGG:C05994@Charged	KEGG:C05994@Charged	KEGG:C05994@Charged	OPAM2:MolGpKa		GC	KEGG:C05994@Charged	KEGG:C05994@Charged	
cpd03568	KEGG:C05995@Charged	KEGG:C05995@Charged	KEGG:C05995@Charged	KEGG:C05995@Charged	OPAM2:MolGpKa	OPAM2:MolGpKa	EQ		KEGG:C05995@Charged	
cpd03569	KEGG:C05997@Charged	KEGG:C05997@Charged	KEGG:C05997@Charged	KEGG:C05997@Charged	OPAM2:MolGpKa	OPAM2:MolGpKa	EQ	eQuilibrator:MNXM36492	KEGG:C05997@Charged	eQuilibrator:MNXM36492
cpd03570	MetaCyc:3-HYDROXY-ISOVALERYL-COA;KEGG:C05998@Charged;ChEBI:62555	MetaCyc:3-HYDROXY-ISOVALERYL-COA;KEGG:C05998@Charged;ChEBI:62555	MetaCyc:3-HYDROXY-ISOVALERYL-COA;KEGG:C05998@Charged;ChEBI:62555	MetaCyc:3-HYDROXY-ISOVALERYL-COA;KEGG:C05998@Charged;ChEBI:62555	OPAM2:MolGpKa	OPAM2:MolGpKa	EQ	eQuilibrator:MNXM4987	MetaCyc:3-HYDROXY-ISOVALERYL-COA@Charged	eQuilibrator:MNXM4987
cpd03571	KEGG:C05999	KEGG:C05999	KEGG:C05999	KEGG:C05999	OPAM2:MolGpKa		GC	KEGG:C05999@Charged	KEGG:C05999@Charged	
cpd03572	MetaCyc:CPD-12174	MetaCyc:CPD-12174	MetaCyc:CPD-12174	MetaCyc:CPD-12174	OPAM2:MolGpKa	OPAM2:MolGpKa	EQ	eQuilibrator:MNXM723171	MetaCyc:CPD-12174@Charged	eQuilibrator:MNXM723171
cpd03577	KEGG:C06008@Charged	KEGG:C06008@Charged	KEGG:C06008@Charged	KEGG:C06008@Charged	OPAM2:MolGpKa		EQ	eQuilibrator:MNXM94056	KEGG:C06008@Charged	eQuilibrator:MNXM94056
cpd03579	MetaCyc:BENZENAMINE-SULFATE;KEGG:C06011	MetaCyc:BENZENAMINE-SULFATE;KEGG:C06011	MetaCyc:BENZENAMINE-SULFATE;KEGG:C06011	MetaCyc:BENZENAMINE-SULFATE;KEGG:C06011	OPAM2:MolGpKa		GC	MetaCyc:BENZENAMINE-SULFATE@Charged	MetaCyc:BENZENAMINE-SULFATE@Charged	eQuilibrator:MNXM8327
cpd03580										
cpd03581	KEGG:C06017@Charged	KEGG:C06017@Charged	KEGG:C06017@Charged	KEGG:C06017@Charged	OPAM2:MolGpKa		GC	KEGG:C06017@Charged	KEGG:C06017@Charged	
cpd03582	MetaCyc:CPD-14793;KEGG:C06018@Charged;ChEBI:68675	MetaCyc:CPD-14793;KEGG:C06018@Charged;ChEBI:68675	MetaCyc:CPD-14793;KEGG:C06018@Charged;ChEBI:68675	MetaCyc:CPD-14793;KEGG:C06018@Charged;ChEBI:68675	OPAM2:MolGpKa		EQ	eQuilibrator:MNXM51644	KEGG:C06018@Charged	eQuilibrator:MNXM51644
cpd03583	KEGG:C06019@Charged;ChEBI:58542	KEGG:C06019@Charged;ChEBI:58542	KEGG:C06019@Charged;ChEBI:58542	KEGG:C06019@Charged;ChEBI:58542	OPAM2:MolGpKa		EQ	eQuilibrator:MNXM1659	KEGG:C06019@Charged	eQuilibrator:MNXM1659
cpd03584	MetaCyc:UDP-OHMYR-GLUCOSAMINE;KEGG:C06022@Charged;ChEBI:71573	MetaCyc:UDP-OHMYR-GLUCOSAMINE;KEGG:C06022@Charged;ChEBI:71573	MetaCyc:UDP-OHMYR-GLUCOSAMINE;KEGG:C06022@Charged;ChEBI:71573	MetaCyc:UDP-OHMYR-GLUCOSAMINE;KEGG:C06022@Charged;ChEBI:71573	OPAM2:MolGpKa	OPAM2:MolGpKa	EQ	eQuilibrator:MNXM2036	KEGG:C06022@Charged	eQuilibrator:MNXM2036
cpd03585	MetaCyc:KDO-LIPID-IVA;KEGG:C06024@Charged;ChEBI:60364	MetaCyc:KDO-LIPID-IVA;KEGG:C06024@Charged;ChEBI:60364	MetaCyc:KDO-LIPID-IVA;KEGG:C06024@Charged;ChEBI:60364	MetaCyc:KDO-LIPID-IVA;KEGG:C06024@Charged;ChEBI:60364	OPAM2:MolGpKa		EQ	eQuilibrator:MNXM1206	KEGG:C06024@Charged	eQuilibrator:MNXM1206
cpd03586	MetaCyc:KDO2-LIPID-IVA;KEGG:C06025@Charged;ChEBI:60365	MetaCyc:KDO2-LIPID-IVA;KEGG:C06025@Charged;ChEBI:60365	MetaCyc:KDO2-LIPID-IVA;KEGG:C06025@Charged;ChEBI:60365	MetaCyc:KDO2-LIPID-IVA;KEGG:C06025@Charged;ChEBI:60365	OPAM2:MolGpKa		EQ	eQuilibrator:MNXM824	KEGG:C06025@Charged	eQuilibrator:MNXM824
cpd03587	MetaCyc:KDO2-LIPID-A;KEGG:C06026@Charged;ChEBI:58540	MetaCyc:KDO2-LIPID-A;KEGG:C06026@Charged;ChEBI:58540	MetaCyc:KDO2-LIPID-A;KEGG:C06026@Charged;ChEBI:58540	MetaCyc:KDO2-LIPID-A;KEGG:C06026@Charged;ChEBI:58540	OPAM2:MolGpKa		EQ	eQuilibrator:MNXM946	KEGG:C06026@Charged	eQuilibrator:MNXM946
cpd03588	KEGG:C06027@Charged	KEGG:C06027@Charged	KEGG:C06027@Charged	KEGG:C06027@Charged	OPAM2:MolGpKa	OPAM2:MolGpKa	GC	KEGG:C06027@Charged	KEGG:C06027@Charged	
cpd03589	MetaCyc:CPD-9408;KEGG:C06028@Charged;ChEBI:75635	MetaCyc:CPD-9408;KEGG:C06028@Charged;ChEBI:75635	MetaCyc:CPD-9408;KEGG:C06028@Charged;ChEBI:75635	MetaCyc:CPD-9408;KEGG:C06028@Charged;ChEBI:75635	OPAM2:MolGpKa	OPAM2:MolGpKa	EQ	eQuilibrator:MNXM2693	KEGG:C06028@Charged	eQuilibrator:MNXM2693
cpd03590	KEGG:C06029@Charged	KEGG:C06029@Charged	KEGG:C06029@Charged	KEGG:C06029@Charged	OPAM2:MolGpKa		EQ	eQuilibrator:MNXM12068	KEGG:C06029@Charged	eQuilibrator:MNXM12068
cpd03591	MetaCyc:METHYLOXALO-ACETATE;KEGG:C06030@Charged	MetaCyc:METHYLOXALO-ACETATE;KEGG:C06030@Charged	MetaCyc:METHYLOXALO-ACETATE;KEGG:C06030@Charged	MetaCyc:METHYLOXALO-ACETATE;KEGG:C06030@Charged	OPAM2:MolGpKa		EQ	eQuilibrator:MNXM162727	KEGG:C06030@Charged	eQuilibrator:MNXM162727
cpd03592	KEGG:C06031@Charged	KEGG:C06031@Charged	KEGG:C06031@Charged	KEGG:C06031@Charged	OPAM2:MolGpKa		EQ	eQuilibrator:MNXM11295	KEGG:C06031@Charged	eQuilibrator:MNXM11295
cpd03593	KEGG:C06032@Charged;ChEBI:58511	KEGG:C06032@Charged;ChEBI:58511	KEGG:C06032@Charged;ChEBI:58511	KEGG:C06032@Charged;ChEBI:58511	OPAM2:MolGpKa		EQ	eQuilibrator:MNXM2512	KEGG:C06032@Charged	eQuilibrator:MNXM2512
cpd03595	KEGG:C06034@Charged;ChEBI:167901	KEGG:C06034@Charged;ChEBI:167901	KEGG:C06034@Charged;ChEBI:167901	KEGG:C06034@Charged;ChEBI:167901	OPAM2:MolGpKa	OPAM2:MolGpKa	EQ	eQuilibrator:MNXM164302	KEGG:C06034@Charged	eQuilibrator:MNXM164302
cpd03596	MetaCyc:CPD-88@Charged;KEGG:C06035@Charged	MetaCyc:CPD-88@Charged;KEGG:C06035@Charged	MetaCyc:CPD-88@Charged;KEGG:C06035@Charged	MetaCyc:CPD-88@Charged;KEGG:C06035@Charged	OPAM2:MolGpKa		EQ		KEGG:C06035@Charged	
cpd03597	MetaCyc:CPD3O-4151;KEGG:C06044	MetaCyc:CPD3O-4151;KEGG:C06044	MetaCyc:CPD3O-4151;KEGG:C06044	MetaCyc:CPD3O-4151;KEGG:C06044	OPAM2:MolGpKa		EQ	eQuilibrator:MNXM4964	KEGG:C06044@Charged	eQuilibrator:MNXM4964
cpd03598										
cpd03599	MetaCyc:CPD-13354;KEGG:C06046	MetaCyc:CPD-13354;KEGG:C06046	MetaCyc:CPD-13354;KEGG:C06046	MetaCyc:CPD-13354;KEGG:C06046	OPAM2:MolGpKa		EQ	eQuilibrator:MNXM7761	KEGG:C06046@Charged	eQuilibrator:MNXM7761
cpd03600	KEGG:C06047@Charged	KEGG:C06047@Charged	KEGG:C06047@Charged	KEGG:C06047@Charged	OPAM2:MolGpKa	OPAM2:MolGpKa	GC	KEGG:C06047@Charged	KEGG:C06047@Charged	
cpd03601	MetaCyc:CPD-13903;KEGG:C06048@Charged	MetaCyc:CPD-13903;KEGG:C06048@Charged	MetaCyc:CPD-13903;KEGG:C06048@Charged	MetaCyc:CPD-13903;KEGG:C06048@Charged	OPAM2:MolGpKa	OPAM2:MolGpKa	GC	KEGG:C06048@Charged	KEGG:C06048@Charged	
cpd03602	KEGG:C06049	KEGG:C06049		KEGG:C06049	OPAM2:MolGpKa		GC	KEGG:C06049@Charged	KEGG:C06049@Charged	
cpd03603	KEGG:C06050@Charged;ChEBI:140633	KEGG:C06050@Charged;ChEBI:140633	KEGG:C06050@Charged;ChEBI:140633	KEGG:C06050@Charged;ChEBI:140633@Charged	OPAM2:MolGpKa	OPAM2:MolGpKa	EQ	eQuilibrator:MNXM35254	KEGG:C06050@Charged	eQuilibrator:MNXM35254
