id	formula_src	charge_src	inchikey_src	smiles_src	pka_src	pkb_src	deltag_method	deltag_used_src	deltag_gc_src	deltag_eq_src
cpd34209	MetaCyc:CPD-19086	MetaCyc:CPD-19086	MetaCyc:CPD-19086	MetaCyc:CPD-19086	OPAM2:MolGpKa		EQ	eQuilibrator:MNXM164151	MetaCyc:CPD-19086@Charged	eQuilibrator:MNXM164151
cpd34210	MetaCyc:CPD-20979	MetaCyc:CPD-20979	MetaCyc:CPD-20979	MetaCyc:CPD-20979	OPAM2:MolGpKa		GC	MetaCyc:CPD-20979@Charged	MetaCyc:CPD-20979@Charged	
cpd34211	MetaCyc:CPD-19064	MetaCyc:CPD-19064	MetaCyc:CPD-19064	MetaCyc:CPD-19064		MetaCyc:CPD-19064	EQ	eQuilibrator:MNXM169277	MetaCyc:CPD-19064@Charged	eQuilibrator:MNXM169277
cpd34212	MetaCyc:CPD-18304	MetaCyc:CPD-18304	MetaCyc:CPD-18304	MetaCyc:CPD-18304	OPAM2:MolGpKa		GC	MetaCyc:CPD-18304@Charged	MetaCyc:CPD-18304@Charged	eQuilibrator:MNXM491658
cpd34213	MetaCyc:CPD-18791	MetaCyc:CPD-18791	MetaCyc:CPD-18791	MetaCyc:CPD-18791	OPAM2:MolGpKa	OPAM2:MolGpKa	EQ	eQuilibrator:MNXM165401	MetaCyc:CPD-18791@Charged	eQuilibrator:MNXM165401
cpd34214	MetaCyc:CPD-19369	MetaCyc:CPD-19369	MetaCyc:CPD-19369	MetaCyc:CPD-19369	OPAM2:MolGpKa		GC	MetaCyc:CPD-19369@Charged	MetaCyc:CPD-19369@Charged	
cpd34215	MetaCyc:CPD-17438	MetaCyc:CPD-17438	MetaCyc:CPD-17438	MetaCyc:CPD-17438	OPAM2:MolGpKa	OPAM2:MolGpKa	EQ	eQuilibrator:MNXM148251	MetaCyc:CPD-17438@Charged	eQuilibrator:MNXM148251
cpd34216	MetaCyc:CPD-15705	MetaCyc:CPD-15705	MetaCyc:CPD-15705	MetaCyc:CPD-15705	OPAM2:MolGpKa		GC	MetaCyc:CPD-15705@Charged	MetaCyc:CPD-15705@Charged	eQuilibrator:MNXM35685
cpd34217	MetaCyc:CPD-19859	MetaCyc:CPD-19859	MetaCyc:CPD-19859	MetaCyc:CPD-19859	OPAM2:MolGpKa		GC	MetaCyc:CPD-19859@Charged	MetaCyc:CPD-19859@Charged	
cpd34218	MetaCyc:CPD-16928	MetaCyc:CPD-16928	MetaCyc:CPD-16928	MetaCyc:CPD-16928			GC	MetaCyc:CPD-16928@Charged	MetaCyc:CPD-16928@Charged	
cpd34219	MetaCyc:CPD-18311	MetaCyc:CPD-18311	MetaCyc:CPD-18311	MetaCyc:CPD-18311	OPAM2:MolGpKa	OPAM2:MolGpKa	EQ	eQuilibrator:MNXM490930	MetaCyc:CPD-18311@Charged	eQuilibrator:MNXM490930
cpd34220	MetaCyc:CPD-19374	MetaCyc:CPD-19374	MetaCyc:CPD-19374	MetaCyc:CPD-19374	OPAM2:MolGpKa		GC	MetaCyc:CPD-19374@Charged	MetaCyc:CPD-19374@Charged	
cpd34221	MetaCyc:CPD-15774	MetaCyc:CPD-15774	MetaCyc:CPD-15774	MetaCyc:CPD-15774	OPAM2:MolGpKa		GC	MetaCyc:CPD-15774@Charged	MetaCyc:CPD-15774@Charged	
cpd34222	MetaCyc:CPD-21252	MetaCyc:CPD-21252	MetaCyc:CPD-21252	MetaCyc:CPD-21252	OPAM2:MolGpKa		GC	MetaCyc:CPD-21252@Charged	MetaCyc:CPD-21252@Charged	
cpd34223	MetaCyc:CPD-18224@Charged	MetaCyc:CPD-18224@Charged	MetaCyc:CPD-18224@Charged	MetaCyc:CPD-18224@Charged	OPAM2:MolGpKa		GC	MetaCyc:CPD-18224@Charged	MetaCyc:CPD-18224@Charged	
cpd34224	MetaCyc:CPD-16857	MetaCyc:CPD-16857	MetaCyc:CPD-16857	MetaCyc:CPD-16857		MetaCyc:CPD-16857	GC	MetaCyc:CPD-16857@Charged	MetaCyc:CPD-16857@Charged	
cpd34225	MetaCyc:CPD-19381	MetaCyc:CPD-19381	MetaCyc:CPD-19381	MetaCyc:CPD-19381	OPAM2:MolGpKa		EQ	eQuilibrator:MNXM571212	MetaCyc:CPD-19381@Charged	eQuilibrator:MNXM571212
cpd34226	MetaCyc:CPD-16363	MetaCyc:CPD-16363	MetaCyc:CPD-16363	MetaCyc:CPD-16363	OPAM2:MolGpKa		GC	MetaCyc:CPD-16363@Charged	MetaCyc:CPD-16363@Charged	eQuilibrator:MNXM57464
cpd34227	MetaCyc:CPD-17182	MetaCyc:CPD-17182	MetaCyc:CPD-17182	MetaCyc:CPD-17182	OPAM2:MolGpKa		GC	MetaCyc:CPD-17182@Charged	MetaCyc:CPD-17182@Charged	eQuilibrator:MNXM157851
cpd34228	MetaCyc:CPD-16594@Charged	MetaCyc:CPD-16594@Charged	MetaCyc:CPD-16594@Charged	MetaCyc:CPD-16594@Charged	OPAM2:MolGpKa		GC	MetaCyc:CPD-16594@Charged	MetaCyc:CPD-16594@Charged	
cpd34229	MetaCyc:CPD-19508	MetaCyc:CPD-19508	MetaCyc:CPD-19508	MetaCyc:CPD-19508@Charged	OPAM2:MolGpKa		GC	MetaCyc:CPD-19508@Charged	MetaCyc:CPD-19508@Charged	
cpd34230	MetaCyc:CPD-20694	MetaCyc:CPD-20694	MetaCyc:CPD-20694	MetaCyc:CPD-20694	OPAM2:MolGpKa		GC	MetaCyc:CPD-20694@Charged	MetaCyc:CPD-20694@Charged	
cpd34231	MetaCyc:CPD-15760;MetaCyc:D-talose	MetaCyc:CPD-15760;MetaCyc:D-talose	MetaCyc:CPD-15760;MetaCyc:D-talose	MetaCyc:CPD-15760;MetaCyc:D-talose	MetaCyc:CPD-15760	MetaCyc:CPD-15760	EQ	eQuilibrator:MNXM97443	MetaCyc:CPD-15760@Charged	eQuilibrator:MNXM97443
cpd34232	MetaCyc:CPD-20561	MetaCyc:CPD-20561	MetaCyc:CPD-20561	MetaCyc:CPD-20561		MetaCyc:CPD-20561	GC	MetaCyc:CPD-20561@Charged	MetaCyc:CPD-20561@Charged	
cpd34233	MetaCyc:CPD-20010	MetaCyc:CPD-20010	MetaCyc:CPD-20010	MetaCyc:CPD-20010	OPAM2:MolGpKa		GC	MetaCyc:CPD-20010@Charged	MetaCyc:CPD-20010@Charged	
cpd34234	MetaCyc:CPD-19980@Charged	MetaCyc:CPD-19980@Charged	MetaCyc:CPD-19980@Charged	MetaCyc:CPD-19980@Charged	OPAM2:MolGpKa	OPAM2:MolGpKa	GC	MetaCyc:CPD-19980@Charged	MetaCyc:CPD-19980@Charged	
cpd34235	MetaCyc:CPD-20023@Charged	MetaCyc:CPD-20023@Charged	MetaCyc:CPD-20023@Charged	MetaCyc:CPD-20023@Charged	OPAM2:MolGpKa		GC	MetaCyc:CPD-20023@Charged	MetaCyc:CPD-20023@Charged	
cpd34236	MetaCyc:CPD-14436	MetaCyc:CPD-14436	MetaCyc:CPD-14436	MetaCyc:CPD-14436	OPAM2:MolGpKa		EQ	eQuilibrator:MNXM98607	MetaCyc:CPD-14436@Charged	eQuilibrator:MNXM98607
cpd34237	MetaCyc:CPD-18660	MetaCyc:CPD-18660	MetaCyc:CPD-18660	MetaCyc:CPD-18660	OPAM2:MolGpKa		EQ	eQuilibrator:MNXM164644	MetaCyc:CPD-18660@Charged	eQuilibrator:MNXM164644
cpd34238	MetaCyc:CPD-21349	MetaCyc:CPD-21349	MetaCyc:CPD-21349	MetaCyc:CPD-21349	OPAM2:MolGpKa		GC	MetaCyc:CPD-21349@Charged	MetaCyc:CPD-21349@Charged	
cpd34239	MetaCyc:CPD-18309	MetaCyc:CPD-18309	MetaCyc:CPD-18309	MetaCyc:CPD-18309	OPAM2:MolGpKa	OPAM2:MolGpKa	EQ	eQuilibrator:MNXM168407	MetaCyc:CPD-18309@Charged	eQuilibrator:MNXM168407
cpd34240	MetaCyc:CPD-21433	MetaCyc:CPD-21433	MetaCyc:CPD-21433	MetaCyc:CPD-21433	OPAM2:MolGpKa	OPAM2:MolGpKa	GC	MetaCyc:CPD-21433@Charged	MetaCyc:CPD-21433@Charged	
cpd34241	MetaCyc:CPD-18179@Charged;ChEBI:83958@Charged	MetaCyc:CPD-18179@Charged;ChEBI:83958@Charged	MetaCyc:CPD-18179@Charged;ChEBI:83958@Charged	MetaCyc:CPD-18179@Charged;ChEBI:83958@Charged	OPAM2:MolGpKa		EQ	eQuilibrator:MNXM146677	MetaCyc:CPD-18179@Charged	eQuilibrator:MNXM146677
cpd34242	MetaCyc:CPD-18372	MetaCyc:CPD-18372	MetaCyc:CPD-18372	MetaCyc:CPD-18372	OPAM2:MolGpKa	OPAM2:MolGpKa	GC	MetaCyc:CPD-18372@Charged	MetaCyc:CPD-18372@Charged	eQuilibrator:MNXM610941
cpd34243	MetaCyc:CPD-15579	MetaCyc:CPD-15579	MetaCyc:CPD-15579	MetaCyc:CPD-15579	OPAM2:MolGpKa		GC	MetaCyc:CPD-15579@Charged	MetaCyc:CPD-15579@Charged	
cpd34244	MetaCyc:CPD-21436;ChEBI:143198	MetaCyc:CPD-21436;ChEBI:143198	MetaCyc:CPD-21436;ChEBI:143198	MetaCyc:CPD-21436;ChEBI:143198	OPAM2:MolGpKa	OPAM2:MolGpKa	GC	MetaCyc:CPD-21436@Charged	MetaCyc:CPD-21436@Charged	
cpd34245	MetaCyc:CPD-19976;ChEBI:145547	MetaCyc:CPD-19976;ChEBI:145547	MetaCyc:CPD-19976;ChEBI:145547	MetaCyc:CPD-19976;ChEBI:145547	OPAM2:MolGpKa	OPAM2:MolGpKa	GC	MetaCyc:CPD-19976@Charged	MetaCyc:CPD-19976@Charged	
cpd34246	MetaCyc:CPD-18161	MetaCyc:CPD-18161	MetaCyc:CPD-18161	MetaCyc:CPD-18161	OPAM2:MolGpKa	OPAM2:MolGpKa	GC	MetaCyc:CPD-18161@Charged	MetaCyc:CPD-18161@Charged	eQuilibrator:MNXM507584
cpd34247	MetaCyc:CPD-17318	MetaCyc:CPD-17318	MetaCyc:CPD-17318	MetaCyc:CPD-17318	OPAM2:MolGpKa		EQ	eQuilibrator:MNXM147808	MetaCyc:CPD-17318@Charged	eQuilibrator:MNXM147808
cpd34248	MetaCyc:CPD-18058	MetaCyc:CPD-18058	MetaCyc:CPD-18058	MetaCyc:CPD-18058	OPAM2:MolGpKa		EQ	eQuilibrator:MNXM148466	MetaCyc:CPD-18058@Charged	eQuilibrator:MNXM148466
cpd34249	MetaCyc:CPD-19037;ChEBI:131846	MetaCyc:CPD-19037;ChEBI:131846	MetaCyc:CPD-19037;ChEBI:131846	MetaCyc:CPD-19037;ChEBI:131846	OPAM2:MolGpKa		EQ	eQuilibrator:MNXM162450	MetaCyc:CPD-19037@Charged	eQuilibrator:MNXM162450
cpd34250	MetaCyc:CPD-17628	MetaCyc:CPD-17628	MetaCyc:CPD-17628	MetaCyc:CPD-17628	OPAM2:MolGpKa	OPAM2:MolGpKa	EQ	eQuilibrator:MNXM151615	MetaCyc:CPD-17628@Charged	eQuilibrator:MNXM151615
cpd34251	MetaCyc:CPD-16606	MetaCyc:CPD-16606	MetaCyc:CPD-16606	MetaCyc:CPD-16606	OPAM2:MolGpKa	OPAM2:MolGpKa	EQ	eQuilibrator:MNXM148535	MetaCyc:CPD-16606@Charged	eQuilibrator:MNXM148535
cpd34252	MetaCyc:CPD-17239	MetaCyc:CPD-17239	MetaCyc:CPD-17239	MetaCyc:CPD-17239	OPAM2:MolGpKa	OPAM2:MolGpKa	GC	MetaCyc:CPD-17239@Charged	MetaCyc:CPD-17239@Charged	eQuilibrator:MNXM151766
cpd34253										
cpd34254	MetaCyc:CPD-19235@Charged	MetaCyc:CPD-19235@Charged	MetaCyc:CPD-19235@Charged	MetaCyc:CPD-19235@Charged	OPAM2:MolGpKa		EQ	eQuilibrator:MNXM164514	MetaCyc:CPD-19235@Charged	eQuilibrator:MNXM164514
cpd34255										
cpd34256										
cpd34257	MetaCyc:CPD-14888	MetaCyc:CPD-14888	MetaCyc:CPD-14888	MetaCyc:CPD-14888	OPAM2:MolGpKa		GC	MetaCyc:CPD-14888@Charged	MetaCyc:CPD-14888@Charged	eQuilibrator:MNXM114447
cpd34258	MetaCyc:CPD-18640@Charged	MetaCyc:CPD-18640@Charged	MetaCyc:CPD-18640@Charged	MetaCyc:CPD-18640@Charged	OPAM2:MolGpKa	OPAM2:MolGpKa	GC	MetaCyc:CPD-18640@Charged	MetaCyc:CPD-18640@Charged	eQuilibrator:MNXM521830
cpd34259	MetaCyc:CPD-14839	MetaCyc:CPD-14839	MetaCyc:CPD-14839	MetaCyc:CPD-14839	OPAM2:MolGpKa		GC	MetaCyc:CPD-14839@Charged	MetaCyc:CPD-14839@Charged	
cpd34260	MetaCyc:CPD-20587@Charged	MetaCyc:CPD-20587@Charged	MetaCyc:CPD-20587@Charged	MetaCyc:CPD-20587@Charged	OPAM2:MolGpKa		GC	MetaCyc:CPD-20587@Charged	MetaCyc:CPD-20587@Charged	
cpd34261	MetaCyc:CPD-19679	MetaCyc:CPD-19679	MetaCyc:CPD-19679	MetaCyc:CPD-19679	OPAM2:MolGpKa		GC	MetaCyc:CPD-19679@Charged	MetaCyc:CPD-19679@Charged	
cpd34262	MetaCyc:CPD-19059;ChEBI:132750	MetaCyc:CPD-19059;ChEBI:132750	MetaCyc:CPD-19059;ChEBI:132750	MetaCyc:CPD-19059;ChEBI:132750	OPAM2:MolGpKa		EQ	eQuilibrator:MNXM42002	MetaCyc:CPD-19059@Charged	eQuilibrator:MNXM42002
cpd34263	MetaCyc:CPD-16536@Charged	MetaCyc:CPD-16536@Charged	MetaCyc:CPD-16536@Charged	MetaCyc:CPD-16536@Charged	OPAM2:MolGpKa		GC	MetaCyc:CPD-16536@Charged	MetaCyc:CPD-16536@Charged	
cpd34264	MetaCyc:CPD-17992@Charged	MetaCyc:CPD-17992@Charged	MetaCyc:CPD-17992@Charged	MetaCyc:CPD-17992@Charged	OPAM2:MolGpKa		GC	MetaCyc:CPD-17992@Charged	MetaCyc:CPD-17992@Charged	
cpd34265	MetaCyc:CPD-18039	MetaCyc:CPD-18039	MetaCyc:CPD-18039	MetaCyc:CPD-18039	OPAM2:MolGpKa	OPAM2:MolGpKa	GC	MetaCyc:CPD-18039@Charged	MetaCyc:CPD-18039@Charged	
cpd34266	MetaCyc:CPD-19892;ChEBI:136640	MetaCyc:CPD-19892;ChEBI:136640	MetaCyc:CPD-19892;ChEBI:136640	MetaCyc:CPD-19892;ChEBI:136640	OPAM2:MolGpKa	OPAM2:MolGpKa	GC	MetaCyc:CPD-19892@Charged	MetaCyc:CPD-19892@Charged	
cpd34267	MetaCyc:CPD-15784;ChEBI:85430@Charged	MetaCyc:CPD-15784;ChEBI:85430@Charged	MetaCyc:CPD-15784;ChEBI:85430@Charged	MetaCyc:CPD-15784;ChEBI:85430@Charged	OPAM2:MolGpKa	OPAM2:MolGpKa	GC	MetaCyc:CPD-15784@Charged	MetaCyc:CPD-15784@Charged	eQuilibrator:MNXM146485
cpd34268	MetaCyc:CPD-20472@Charged	MetaCyc:CPD-20472@Charged	MetaCyc:CPD-20472@Charged	MetaCyc:CPD-20472@Charged	OPAM2:MolGpKa		GC	MetaCyc:CPD-20472@Charged	MetaCyc:CPD-20472@Charged	
cpd34269	MetaCyc:CPD-17310	MetaCyc:CPD-17310	MetaCyc:CPD-17310	MetaCyc:CPD-17310	OPAM2:MolGpKa		EQ	eQuilibrator:MNXM25909	MetaCyc:CPD-17310@Charged	eQuilibrator:MNXM25909
cpd34270	MetaCyc:CPD-19189	MetaCyc:CPD-19189	MetaCyc:CPD-19189	MetaCyc:CPD-19189		MetaCyc:CPD-19189	EQ	eQuilibrator:MNXM511466	MetaCyc:CPD-19189@Charged	eQuilibrator:MNXM511466
cpd34271	MetaCyc:CPD-17956	MetaCyc:CPD-17956	MetaCyc:CPD-17956	MetaCyc:CPD-17956	OPAM2:MolGpKa		GC	MetaCyc:CPD-17956@Charged	MetaCyc:CPD-17956@Charged	
cpd34272	MetaCyc:CPD0-2629	MetaCyc:CPD0-2629	MetaCyc:CPD0-2629	MetaCyc:CPD0-2629	MetaCyc:CPD0-2629	MetaCyc:CPD0-2629	GC	MetaCyc:CPD0-2629@Charged	MetaCyc:CPD0-2629@Charged	eQuilibrator:MNXM511469
cpd34273	MetaCyc:CPD-19588	MetaCyc:CPD-19588	MetaCyc:CPD-19588	MetaCyc:CPD-19588	OPAM2:MolGpKa		EQ	eQuilibrator:MNXM577149	MetaCyc:CPD-19588@Charged	eQuilibrator:MNXM577149
cpd34274	MetaCyc:CPD-20199	MetaCyc:CPD-20199	MetaCyc:CPD-20199	MetaCyc:CPD-20199	OPAM2:MolGpKa		GC	MetaCyc:CPD-20199@Charged	MetaCyc:CPD-20199@Charged	
cpd34275	MetaCyc:CPD-18367;ChEBI:73999	MetaCyc:CPD-18367;ChEBI:73999	MetaCyc:CPD-18367;ChEBI:73999	MetaCyc:CPD-18367;ChEBI:73999	OPAM2:MolGpKa	OPAM2:MolGpKa	GC	MetaCyc:CPD-18367@Charged	MetaCyc:CPD-18367@Charged	
cpd34276	MetaCyc:CPD-21374	MetaCyc:CPD-21374	MetaCyc:CPD-21374	MetaCyc:CPD-21374@Charged	OPAM2:MolGpKa		GC	MetaCyc:CPD-21374@Charged	MetaCyc:CPD-21374@Charged	
cpd34277	MetaCyc:CPD-16588;ChEBI:138359	MetaCyc:CPD-16588;ChEBI:138359	MetaCyc:CPD-16588;ChEBI:138359	MetaCyc:CPD-16588;ChEBI:138359	OPAM2:MolGpKa		EQ	eQuilibrator:MNXM148651	MetaCyc:CPD-16588@Charged	eQuilibrator:MNXM148651
cpd34278	MetaCyc:CPD-16772	MetaCyc:CPD-16772	MetaCyc:CPD-16772	MetaCyc:CPD-16772	OPAM2:MolGpKa	OPAM2:MolGpKa	GC	MetaCyc:CPD-16772@Charged	MetaCyc:CPD-16772@Charged	
cpd34279	MetaCyc:CPD-17863	MetaCyc:CPD-17863	MetaCyc:CPD-17863	MetaCyc:CPD-17863	OPAM2:MolGpKa		GC	MetaCyc:CPD-17863@Charged	MetaCyc:CPD-17863@Charged	eQuilibrator:MNXM149051
cpd34280	MetaCyc:CPD-20186	MetaCyc:CPD-20186	MetaCyc:CPD-20186	MetaCyc:CPD-20186	OPAM2:MolGpKa		GC	MetaCyc:CPD-20186@Charged	MetaCyc:CPD-20186@Charged	
cpd34281	MetaCyc:CPD-14844@Charged	MetaCyc:CPD-14844@Charged	MetaCyc:CPD-14844@Charged	MetaCyc:CPD-14844@Charged	OPAM2:MolGpKa		GC	MetaCyc:CPD-14844@Charged	MetaCyc:CPD-14844@Charged	eQuilibrator:MNXM114709
cpd34282	MetaCyc:CPD-14968@Charged	MetaCyc:CPD-14968@Charged	MetaCyc:CPD-14968@Charged	MetaCyc:CPD-14968@Charged	MetaCyc:CPD-14968	MetaCyc:CPD-14968	EQ		MetaCyc:CPD-14968@Charged	
cpd34283	MetaCyc:CPD-20953	MetaCyc:CPD-20953	MetaCyc:CPD-20953	MetaCyc:CPD-20953	OPAM2:MolGpKa	OPAM2:MolGpKa	EQ	eQuilibrator:MNXM106237	MetaCyc:CPD-20953@Charged	eQuilibrator:MNXM106237
cpd34284	MetaCyc:CPD-17818	MetaCyc:CPD-17818	MetaCyc:CPD-17818	MetaCyc:CPD-17818		MetaCyc:CPD-17818	EQ	eQuilibrator:MNXM100228	MetaCyc:CPD-17818@Charged	eQuilibrator:MNXM100228
cpd34285	MetaCyc:CPD-16996	MetaCyc:CPD-16996	MetaCyc:CPD-16996	MetaCyc:CPD-16996	MetaCyc:CPD-16996	MetaCyc:CPD-16996	EQ	eQuilibrator:MNXM117398	MetaCyc:CPD-16996@Charged	eQuilibrator:MNXM117398
cpd34286	MetaCyc:CPD-15489	MetaCyc:CPD-15489	MetaCyc:CPD-15489	MetaCyc:CPD-15489		MetaCyc:CPD-15489	EQ	eQuilibrator:MNXM35858	MetaCyc:CPD-15489@Charged	eQuilibrator:MNXM35858
cpd34287										
cpd34288	MetaCyc:CPD-16904	MetaCyc:CPD-16904	MetaCyc:CPD-16904	MetaCyc:CPD-16904	OPAM2:MolGpKa		GC	MetaCyc:CPD-16904@Charged	MetaCyc:CPD-16904@Charged	eQuilibrator:MNXM62339
cpd34289	MetaCyc:CPD-17708	MetaCyc:CPD-17708	MetaCyc:CPD-17708	MetaCyc:CPD-17708	OPAM2:MolGpKa		EQ	eQuilibrator:MNXM148656	MetaCyc:CPD-17708@Charged	eQuilibrator:MNXM148656
cpd34290	MetaCyc:CPD-19113;ChEBI:131447	MetaCyc:CPD-19113;ChEBI:131447	MetaCyc:CPD-19113;ChEBI:131447	MetaCyc:CPD-19113;ChEBI:131447	OPAM2:MolGpKa	OPAM2:MolGpKa	EQ	eQuilibrator:MNXM162336	MetaCyc:CPD-19113@Charged	eQuilibrator:MNXM162336
cpd34291	MetaCyc:CPD-21486	MetaCyc:CPD-21486	MetaCyc:CPD-21486	MetaCyc:CPD-21486	OPAM2:MolGpKa	OPAM2:MolGpKa	GC	MetaCyc:CPD-21486@Charged	MetaCyc:CPD-21486@Charged	eQuilibrator:MNXM585209
cpd34292	MetaCyc:CPD-21221	MetaCyc:CPD-21221	MetaCyc:CPD-21221	MetaCyc:CPD-21221	MetaCyc:CPD-21221	MetaCyc:CPD-21221	GC	MetaCyc:CPD-21221@Charged	MetaCyc:CPD-21221@Charged	
cpd34293	MetaCyc:CPD-15477@Charged	MetaCyc:CPD-15477@Charged	MetaCyc:CPD-15477@Charged	MetaCyc:CPD-15477@Charged	OPAM2:MolGpKa		GC	MetaCyc:CPD-15477@Charged	MetaCyc:CPD-15477@Charged	eQuilibrator:MNXM81447
cpd34294	MetaCyc:CPD-21528	MetaCyc:CPD-21528	MetaCyc:CPD-21528	MetaCyc:CPD-21528		MetaCyc:CPD-21528	GC	MetaCyc:CPD-21528@Charged	MetaCyc:CPD-21528@Charged	
cpd34295	MetaCyc:CPD-15288@Charged	MetaCyc:CPD-15288@Charged	MetaCyc:CPD-15288@Charged	MetaCyc:CPD-15288@Charged	OPAM2:MolGpKa		GC	MetaCyc:CPD-15288@Charged	MetaCyc:CPD-15288@Charged	
cpd34296	MetaCyc:CPD-16497	MetaCyc:CPD-16497	MetaCyc:CPD-16497	MetaCyc:CPD-16497	OPAM2:MolGpKa		EQ	eQuilibrator:MNXM117602	MetaCyc:CPD-16497@Charged	eQuilibrator:MNXM117602
cpd34297	MetaCyc:CPD-19528	MetaCyc:CPD-19528	MetaCyc:CPD-19528	MetaCyc:CPD-19528	OPAM2:MolGpKa		EQ	eQuilibrator:MNXM681230	MetaCyc:CPD-19528@Charged	eQuilibrator:MNXM681230
cpd34298	MetaCyc:CPD-17168	MetaCyc:CPD-17168	MetaCyc:CPD-17168	MetaCyc:CPD-17168	OPAM2:MolGpKa	OPAM2:MolGpKa	EQ	eQuilibrator:MNXM148313	MetaCyc:CPD-17168@Charged	eQuilibrator:MNXM148313
cpd34299	MetaCyc:CPD-19155	MetaCyc:CPD-19155	MetaCyc:CPD-19155	MetaCyc:CPD-19155	OPAM2:MolGpKa	OPAM2:MolGpKa	EQ	eQuilibrator:MNXM164008	MetaCyc:CPD-19155@Charged	eQuilibrator:MNXM164008
cpd34300										
cpd34301	MetaCyc:CPD-16173	MetaCyc:CPD-16173	MetaCyc:CPD-16173	MetaCyc:CPD-16173		MetaCyc:CPD-16173	GC	MetaCyc:CPD-16173@Charged	MetaCyc:CPD-16173@Charged	
cpd34302	MetaCyc:CPD-15247@Charged	MetaCyc:CPD-15247@Charged	MetaCyc:CPD-15247@Charged	MetaCyc:CPD-15247@Charged	OPAM2:MolGpKa	OPAM2:MolGpKa	GC	MetaCyc:CPD-15247@Charged	MetaCyc:CPD-15247@Charged	
cpd34303	MetaCyc:CPD-15294@Charged	MetaCyc:CPD-15294@Charged	MetaCyc:CPD-15294@Charged	MetaCyc:CPD-15294@Charged	OPAM2:MolGpKa		GC	MetaCyc:CPD-15294@Charged	MetaCyc:CPD-15294@Charged	
cpd34304	MetaCyc:CPD-15682	MetaCyc:CPD-15682	MetaCyc:CPD-15682	MetaCyc:CPD-15682	OPAM2:MolGpKa		EQ	eQuilibrator:MNXM158408	MetaCyc:CPD-15682@Charged	eQuilibrator:MNXM158408
cpd34305	MetaCyc:CPD-17948	MetaCyc:CPD-17948	MetaCyc:CPD-17948	MetaCyc:CPD-17948	OPAM2:MolGpKa	OPAM2:MolGpKa	GC	MetaCyc:CPD-17948@Charged	MetaCyc:CPD-17948@Charged	
cpd34306	MetaCyc:CPD-20170	MetaCyc:CPD-20170	MetaCyc:CPD-20170	MetaCyc:CPD-20170	OPAM2:MolGpKa		GC	MetaCyc:CPD-20170@Charged	MetaCyc:CPD-20170@Charged	
cpd34307	MetaCyc:CPD-20870	MetaCyc:CPD-20870	MetaCyc:CPD-20870	MetaCyc:CPD-20870	OPAM2:MolGpKa		GC	MetaCyc:CPD-20870@Charged	MetaCyc:CPD-20870@Charged	
cpd34308	MetaCyc:CPD-15902	MetaCyc:CPD-15902	MetaCyc:CPD-15902	MetaCyc:CPD-15902	OPAM2:MolGpKa		EQ	eQuilibrator:MNXM147656	MetaCyc:CPD-15902@Charged	eQuilibrator:MNXM147656
cpd34309	MetaCyc:CPD-21465@Charged	MetaCyc:CPD-21465@Charged	MetaCyc:CPD-21465@Charged	MetaCyc:CPD-21465@Charged	OPAM2:MolGpKa		GC	MetaCyc:CPD-21465@Charged	MetaCyc:CPD-21465@Charged	
cpd34310	MetaCyc:CPD-14948@Charged	MetaCyc:CPD-14948@Charged	MetaCyc:CPD-14948@Charged	MetaCyc:CPD-14948@Charged	OPAM2:MolGpKa		GC	MetaCyc:CPD-14948@Charged	MetaCyc:CPD-14948@Charged	eQuilibrator:MNXM107408
cpd34311	MetaCyc:CPD-18542@Charged	MetaCyc:CPD-18542@Charged	MetaCyc:CPD-18542@Charged	MetaCyc:CPD-18542@Charged	OPAM2:MolGpKa		GC	MetaCyc:CPD-18542@Charged	MetaCyc:CPD-18542@Charged	eQuilibrator:MNXM88453
cpd34312	MetaCyc:CPD-17999	MetaCyc:CPD-17999	MetaCyc:CPD-17999	MetaCyc:CPD-17999	OPAM2:MolGpKa		GC	MetaCyc:CPD-17999@Charged	MetaCyc:CPD-17999@Charged	eQuilibrator:MNXM125937
cpd34313	MetaCyc:CPD-18358	MetaCyc:CPD-18358	MetaCyc:CPD-18358	MetaCyc:CPD-18358	OPAM2:MolGpKa	OPAM2:MolGpKa	EQ		MetaCyc:CPD-18358@Charged	
cpd34314	MetaCyc:CPD-19250;ChEBI:51853	MetaCyc:CPD-19250;ChEBI:51853	MetaCyc:CPD-19250;ChEBI:51853	MetaCyc:CPD-19250;ChEBI:51853		MetaCyc:CPD-19250	GC	MetaCyc:CPD-19250@Charged	MetaCyc:CPD-19250@Charged	
cpd34315	MetaCyc:CPD-18351	MetaCyc:CPD-18351	MetaCyc:CPD-18351	MetaCyc:CPD-18351	OPAM2:MolGpKa		EQ	eQuilibrator:MNXM208486	MetaCyc:CPD-18351@Charged	eQuilibrator:MNXM208486
cpd34316	MetaCyc:CPD-18685	MetaCyc:CPD-18685	MetaCyc:CPD-18685	MetaCyc:CPD-18685	OPAM2:MolGpKa		EQ	eQuilibrator:MNXM165030	MetaCyc:CPD-18685@Charged	eQuilibrator:MNXM165030
cpd34317	MetaCyc:CPD-14502;ChEBI:145010	MetaCyc:CPD-14502;ChEBI:145010	MetaCyc:CPD-14502;ChEBI:145010	MetaCyc:CPD-14502;ChEBI:145010	OPAM2:MolGpKa		GC	MetaCyc:CPD-14502@Charged	MetaCyc:CPD-14502@Charged	
